Año,Trimestre,Provincia,Accesos por cada 100 hab,Accesos por cada 100 hogares,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,OTROS,Banda ancha fija,Dial up,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Mbps (Media de bajada),Total
2019,4,Buenos Aires,21.135089381908887,64.25205288245421,33489.0,27537.0,1177446.0,262297.0,247106.0,452570.0,1465133.0,20676.0,3681120,5134.0,720011.0,2191672.0,669194.0,87111.0,18266.0,30.769694141005864,3686254.0
2019,4,Capital Federal,44.18705360861236,106.24546751041055,307.0,15.0,177098.0,110218.0,110852.0,205810.0,753805.0,0.0,1356695,1410.0,196938.0,1093143.0,35534.0,3914.0,28576.0,44.203178670085876,1358105.0
2019,4,Catamarca,9.268865071492511,36.43842912715547,63.0,0.0,9945.0,7619.0,9305.0,804.0,7477.0,3098.0,38310,1.0,22999.0,3318.0,9506.0,261.0,2227.0,24.878307670462615,38311.0
2019,4,Chaco,9.84506318966921,36.835478630342415,83.0,0.0,25899.0,18959.0,30902.0,13516.0,21556.0,6988.0,117900,3.0,48661.0,53602.0,8831.0,5229.0,1580.0,23.37495080016229,117903.0
2019,4,Chubut,15.677171185926401,51.145017855147124,158.0,4.0,69405.0,12945.0,7615.0,1240.0,614.0,4121.0,95292,810.0,47045.0,26977.0,1324.0,15267.0,5489.0,6.994113523445059,96102.0
2019,4,Córdoba,21.57949716642836,70.48295566244217,142.0,0.0,232781.0,118232.0,109330.0,114111.0,221742.0,10350.0,806633,55.0,296872.0,410038.0,53335.0,37750.0,8693.0,26.16228061451293,806688.0
2019,4,Corrientes,10.208283637368018,38.767440989262106,72.0,0.0,35055.0,20620.0,27367.0,9981.0,15744.0,4995.0,113831,3.0,52525.0,51845.0,2002.0,2458.0,5004.0,19.255411607971407,113834.0
2019,4,Entre Ríos,17.339132629892976,57.99221691704514,47.0,0.0,88203.0,44511.0,42962.0,18976.0,30153.0,14178.0,239017,13.0,92981.0,99206.0,12875.0,18561.0,15407.0,17.007580897657125,239030.0
2019,4,Formosa,7.755476118924716,30.471313480544048,1127.0,191.0,24606.0,6319.0,6788.0,1766.0,5671.0,243.0,46711,0.0,21567.0,8684.0,1760.0,14531.0,169.0,14.525629551519327,46711.0
2019,4,Jujuy,11.60391510228381,45.37754633175065,55.0,0.0,32920.0,9632.0,26764.0,102.0,5286.0,14122.0,88881,0.0,32949.0,37604.0,873.0,814.0,16641.0,12.959200042804211,88881.0
2019,4,La Pampa,25.344921847620384,76.92418969170417,293.0,313.0,76747.0,6900.0,1951.0,1287.0,1342.0,1566.0,90280,119.0,15457.0,56854.0,4942.0,11341.0,1805.0,6.526152195693043,90399.0
2019,4,La Rioja,12.547563567459605,47.13589011052434,21.0,0.0,37846.0,5045.0,4763.0,22.0,1305.0,0.0,48999,3.0,13738.0,34984.0,0.0,251.0,29.0,8.000880364029628,49002.0
2019,4,Mendoza,9.390112733918839,33.64903072027183,746.0,9.0,145139.0,12955.0,15237.0,2165.0,2628.0,6901.0,185157,623.0,96678.0,49711.0,24989.0,13672.0,730.0,7.785200889987086,185780.0
2019,4,Misiones,10.837581902491847,39.78923684048622,71.0,0.0,39664.0,20840.0,27305.0,15626.0,20799.0,11508.0,135813,0.0,53116.0,69676.0,847.0,441.0,11733.0,20.32034743574273,135813.0
2019,4,Neuquén,17.668184976921886,59.35590092822445,218.0,1.0,57370.0,4439.0,7357.0,12059.0,35001.0,0.0,116069,376.0,29826.0,60970.0,10549.0,14246.0,854.0,26.01988431478295,116445.0
2019,4,Río Negro,17.13387032217983,55.70500968287489,114.0,0.0,71847.0,2797.0,8558.0,6968.0,19837.0,17019.0,126636,504.0,49747.0,37933.0,9658.0,11437.0,18365.0,17.17699897385603,127140.0
2019,4,Salta,12.195492805546795,50.35463892238824,149.0,1.0,42159.0,67656.0,15369.0,14170.0,25821.0,7120.0,172443,2.0,63272.0,76062.0,21865.0,3040.0,8206.0,19.08357302283381,172445.0
2019,4,San Juan,8.36915261267133,32.85497572815534,48.0,1.0,60626.0,1594.0,1292.0,40.0,127.0,1246.0,64715,259.0,41360.0,6338.0,4931.0,7241.0,5104.0,6.040171698468491,64974.0
2019,4,San Luis,21.441352893267833,74.92002603481464,105.0,0.0,11901.0,4164.0,525.0,55216.0,3.0,36287.0,108053,148.0,8569.0,8027.0,6.0,55266.0,36333.0,20.690353422143115,108201.0
2019,4,Santa Cruz,10.923427797723754,36.71136308535834,67.0,0.0,32368.0,4346.0,2224.0,7.0,8.0,350.0,39170,200.0,13264.0,15899.0,1036.0,6800.0,2371.0,5.207925064069708,39370.0
2019,4,Santa Fe,21.84835065573258,69.48235725596862,698.0,0.0,230234.0,190664.0,113527.0,70998.0,135576.0,27472.0,769019,150.0,312072.0,382254.0,27464.0,26978.0,20401.0,20.54719701980728,769169.0
2019,4,Santiago Del Estero,10.651974288337923,42.92077382358182,133.0,908.0,34911.0,56309.0,3756.0,105.0,2449.0,5017.0,103587,1.0,24682.0,71239.0,200.0,2810.0,4657.0,9.792201844355846,103588.0
2019,4,Tierra Del Fuego,23.627546752616215,79.69536136377089,11.0,0.0,23593.0,5050.0,1848.0,139.0,1962.0,7789.0,40101,291.0,13261.0,26821.0,0.0,0.0,310.0,7.27,40392.0
2019,4,Tucumán,11.803181280712074,47.64902012521289,55.0,0.0,54544.0,52017.0,28916.0,6405.0,56707.0,0.0,198621,23.0,146985.0,11012.0,39574.0,725.0,348.0,29.87038932431276,198644.0
2019,3,Buenos Aires,22.761733615562225,69.35630106079125,238920.0,44648.0,1432722.0,222812.0,260506.0,483572.0,1246209.0,42294.0,3950114,10119.0,1277249.0,2144956.0,425386.0,85572.0,27070.0,25.679380143834067,3960233.0
2019,3,Capital Federal,46.904770893488056,112.6453878037209,104.0,368.0,269704.0,120924.0,138011.0,258591.0,655108.0,0.0,1437734,3477.0,300288.0,1080973.0,24900.0,3895.0,31155.0,38.71410056071139,1441211.0
2019,3,Catamarca,7.855954765218487,30.883614526737205,34.0,43.0,14449.0,9285.0,6333.0,72.0,15.0,2151.0,32391,9.0,24349.0,5543.0,13.0,244.0,2251.0,9.293407429459826,32400.0
2019,3,Chaco,9.580664387529255,35.8460309754608,69.0,1216.0,32764.0,28198.0,13336.0,12987.0,16740.0,6917.0,114438,13.0,50416.0,49156.0,8063.0,5224.0,1592.0,19.994668122685404,114451.0
2019,3,Chubut,14.580466548718958,47.56624162293312,74.0,840.0,62680.0,13033.0,7171.0,1240.0,614.0,4500.0,87481,1524.0,37298.0,27090.0,1917.0,15149.0,7551.0,6.966323588474291,89005.0
2019,3,Córdoba,21.000781776953538,68.59234901069021,83.0,5824.0,240151.0,106651.0,118486.0,146247.0,157546.0,7353.0,782946,107.0,307780.0,399231.0,30064.0,37277.0,8701.0,23.193402364939846,783053.0
2019,3,Corrientes,10.134028114178687,38.48535113586719,10.0,597.0,42231.0,29628.0,10348.0,10388.0,12674.0,4780.0,112749,10.0,53344.0,50230.0,1888.0,2458.0,4839.0,16.69992255090861,112759.0
2019,3,Entre Ríos,17.311661825597923,57.90009945796624,19.0,4446.0,99656.0,56161.0,17064.0,21216.0,22645.0,15107.0,238057,45.0,94947.0,96305.0,12888.0,18530.0,15432.0,14.69513286650061,238102.0
2019,3,Formosa,7.664177713890219,30.11243299777749,1110.0,349.0,24943.0,6049.0,7117.0,2262.0,4443.0,100.0,46066,0.0,21777.0,8359.0,1476.0,14292.0,162.0,13.22353748406198,46066.0
2019,3,Jujuy,11.334206981241007,44.322486842913605,27.0,885.0,31722.0,9240.0,26835.0,56.0,3671.0,16545.0,86575,1.0,33110.0,35742.0,274.0,812.0,16638.0,11.968240929924347,86576.0
2019,3,La Pampa,25.519002705641388,77.45269423291748,237.0,3289.0,75849.0,5922.0,1611.0,1359.0,941.0,1618.0,90559,269.0,19469.0,52941.0,4994.0,11462.0,1962.0,5.719666464891041,90828.0
2019,3,La Rioja,12.762431790856121,47.94290512174643,9.0,10.0,38657.0,4786.0,4887.0,22.0,1307.0,0.0,49659,18.0,14390.0,34984.0,11.0,251.0,41.0,8.002375296912113,49677.0
2019,3,Mendoza,11.368189016279217,40.73714258735342,21.0,1269.0,206821.0,2958.0,10093.0,1263.0,349.0,0.0,223015,1322.0,148640.0,54312.0,6865.0,12975.0,1545.0,6.10822854552147,224337.0
2019,3,Misiones,10.713348334458951,39.33292986744382,47.0,1928.0,43530.0,29375.0,11256.0,16107.0,16650.0,12206.0,133883,0.0,54493.0,65872.0,829.0,419.0,12270.0,17.931522461372833,133883.0
2019,3,Neuquén,19.092075679641724,64.13887269491578,45.0,2258.0,62909.0,4586.0,9597.0,16923.0,28458.0,122.0,123435,1986.0,43347.0,60484.0,5560.0,13512.0,2518.0,23.74841515996666,125421.0
2019,3,Río Negro,19.508498591229387,63.42470088700958,47.0,1234.0,87435.0,2348.0,9779.0,10176.0,15505.0,17719.0,143391,904.0,67478.0,37425.0,9739.0,10806.0,18847.0,15.983718503999242,144295.0
2019,3,Salta,10.771854623416075,44.47617792228716,49.0,900.0,43160.0,62230.0,14309.0,11418.0,12357.0,7515.0,151834,1.0,65799.0,74329.0,733.0,1580.0,9394.0,14.746465244455523,151835.0
2019,3,San Juan,9.440941485226007,37.06231303554226,22.0,171.0,68315.0,2245.0,1267.0,41.0,128.0,4779.0,72535,563.0,51670.0,7425.0,1227.0,7241.0,5535.0,6.038229508650902,73098.0
2019,3,San Luis,24.390971166174673,85.22608876849344,57.0,100.0,18643.0,5113.0,467.0,62242.0,5.0,36075.0,122409,291.0,13037.0,10561.0,350.0,62286.0,36466.0,19.743826982349614,122700.0
2019,3,Santa Cruz,10.601555192584216,35.62816097885956,28.0,84.0,31612.0,4472.0,1203.0,27.0,4.0,0.0,37642,328.0,10663.0,17056.0,969.0,6544.0,2738.0,5.017746940956451,37970.0
2019,3,Santa Fe,21.656424746361633,68.87178057593026,640.0,8184.0,242454.0,193286.0,107068.0,84325.0,97082.0,19537.0,760706,228.0,319396.0,377171.0,18690.0,24269.0,21408.0,18.165529686687883,760934.0
2019,3,Santiago Del Estero,13.725288048364083,55.30391146854541,39.0,1832.0,35554.0,55172.0,3612.0,86.0,1836.0,34501.0,133130,2.0,24556.0,71198.0,219.0,2759.0,34400.0,9.389413131426359,133132.0
2019,3,Tierra Del Fuego,28.598925193212118,96.46210963092378,6.0,14.0,32133.0,4692.0,1756.0,82.0,226.0,9648.0,48043,544.0,19790.0,26659.0,651.0,0.0,1487.0,6.690701380143412,48587.0
2019,3,Tucumán,9.781574184382116,39.487600204016815,16.0,110.0,71043.0,47693.0,24354.0,843.0,20385.0,0.0,164099,32.0,150918.0,12089.0,116.0,684.0,324.0,19.323994794580525,164131.0
2019,2,Buenos Aires,22.215789484298067,67.84713982374198,199768.0,46852.0,1436259.0,217785.0,438663.0,502275.0,985767.0,43438.0,3845594,10104.0,1284658.0,2079900.0,382971.0,75240.0,32929.0,22.480046018557395,3855698.0
2019,2,Catamarca,8.173397032450584,32.13095022019278,34.0,43.0,16631.0,8670.0,6049.0,34.0,10.0,2151.0,33626,9.0,25682.0,5543.0,13.0,146.0,2251.0,8.81,33635.0
2019,2,Chaco,9.125011329267105,34.14026097986763,69.0,1383.0,38488.0,26431.0,16789.0,15348.0,9904.0,1492.0,108721,13.0,50765.0,47448.0,4203.0,4727.0,1591.0,16.01024333099657,108734.0
2019,2,Chubut,14.403808727896068,46.98798413626923,66.0,3952.0,69032.0,10049.0,1495.0,74.0,165.0,4500.0,86038,1518.0,37313.0,26338.0,1917.0,14443.0,7545.0,6.054406893543786,87556.0
2019,2,Córdoba,20.841637242238242,68.07130938789848,81.0,8165.0,248427.0,100512.0,157458.0,170159.0,76053.0,8938.0,775023,105.0,314768.0,388254.0,23023.0,33847.0,15236.0,18.43151783191278,775128.0
2019,2,Corrientes,10.047459019420458,38.15558588418795,10.0,3012.0,40424.0,27774.0,13114.0,11928.0,7119.0,6080.0,111539,10.0,53835.0,47431.0,1701.0,2444.0,6138.0,13.833035083816176,111549.0
2019,2,Entre Ríos,17.185820444672466,57.47823458872391,18.0,5905.0,100687.0,52316.0,23196.0,24221.0,10664.0,17206.0,235780,44.0,97081.0,91081.0,12764.0,17369.0,17529.0,12.193357817950574,235824.0
2019,2,Formosa,7.742195783956093,30.418236006943307,1110.0,349.0,26512.0,5399.0,8384.0,2639.0,2258.0,100.0,46438,0.0,21916.0,8686.0,1382.0,14292.0,162.0,10.836611219480826,46438.0
2019,2,Jujuy,11.382934590825071,44.511922790626045,27.0,940.0,26233.0,8441.0,26700.0,27.0,2600.0,21765.0,86706,1.0,33022.0,30742.0,274.0,812.0,21857.0,12.073382280507326,86707.0
2019,2,La Pampa,25.39783989548608,77.08313750288404,236.0,3289.0,75406.0,5191.0,1366.0,1445.0,629.0,2661.0,89937,268.0,19471.0,52101.0,4840.0,10789.0,3004.0,5.492288321417966,90205.0
2019,2,Misiones,10.662825595018377,39.14612554169944,47.0,2226.0,45769.0,27385.0,15408.0,18882.0,8129.0,12206.0,132878,0.0,55373.0,64272.0,543.0,421.0,12269.0,14.50130254739236,132878.0
2019,2,Neuquén,18.777900805620252,63.080964327674394,302.0,3038.0,61776.0,4688.0,17318.0,21210.0,14132.0,422.0,120954,1999.0,43420.0,59021.0,4983.0,12792.0,2737.0,17.242865250195976,122953.0
2019,2,Río Negro,18.792276756346176,61.0942074999118,384.0,1354.0,86366.0,2201.0,10291.0,12407.0,6907.0,18519.0,137632,915.0,67841.0,36527.0,4037.0,10485.0,19657.0,11.628050204319907,138547.0
2019,2,Salta,10.146610869132008,41.89319832036978,49.0,974.0,59638.0,36923.0,16961.0,14059.0,6461.0,7585.0,142567,1.0,68827.0,62343.0,725.0,1210.0,9463.0,12.548748750601563,142568.0
2019,2,San Juan,9.068540162527924,35.59971733748176,22.0,213.0,60913.0,2177.0,785.0,7.0,4.0,6119.0,69461,564.0,51680.0,7425.0,1174.0,2870.0,6876.0,6.118522013069041,70025.0
2019,2,San Luis,23.40822663016059,81.789994425864,57.0,102.0,16575.0,4964.0,467.0,57236.0,5.0,37977.0,117094,291.0,11130.0,10298.0,347.0,57242.0,38368.0,19.875972848399364,117385.0
2019,2,Santa Fe,21.201130485144205,67.42291993321949,321.0,8427.0,300124.0,125176.0,129741.0,100131.0,49865.0,22323.0,743258,226.0,325420.0,355140.0,18236.0,21980.0,22708.0,15.074549058890282,743484.0
2019,2,Santiago Del Estero,13.101581339388986,52.78997126317105,39.0,1832.0,63268.0,21362.0,3741.0,108.0,1205.0,34501.0,126752,2.0,24393.0,64783.0,219.0,2759.0,34600.0,7.103112882966522,126754.0
2019,1,Buenos Aires,21.64173785141924,66.24255522736811,162513.0,72296.0,1429964.0,202511.0,576428.0,576859.0,705769.0,6369.0,3736563,10104.0,1304507.0,2020730.0,336362.0,64867.0,20201.0,19.643958224230506,3746667.0
2019,1,Capital Federal,45.57918389943661,109.19616455883845,74.0,7417.0,283787.0,131007.0,330122.0,365713.0,283463.0,0.0,1396157,3443.0,328246.0,1030814.0,32281.0,3978.0,4281.0,24.715063293849774,1399600.0
2019,1,Catamarca,8.188504627374574,32.190488956121285,34.0,1708.0,18761.0,6443.0,5606.0,29.0,7.0,2151.0,33613,9.0,26912.0,4443.0,16.0,0.0,2251.0,7.964005155271879,33622.0
2019,1,Chaco,8.722835003407456,32.635876579429485,69.0,3801.0,38719.0,25632.0,18965.0,12393.0,6368.0,1035.0,103664,13.0,53409.0,43555.0,1951.0,3628.0,1134.0,13.444236269077935,103677.0
2019,1,Chubut,13.180368061670734,42.99773633717796,66.0,3938.0,71077.0,6571.0,787.0,74.0,165.0,0.0,78260,1518.0,37302.0,23065.0,1923.0,14443.0,3045.0,5.891730569196159,79778.0
2019,1,Córdoba,20.05952769269671,65.5173840768055,81.0,20403.0,242769.0,96997.0,200681.0,127965.0,50716.0,6806.0,744010,105.0,323272.0,363959.0,19902.0,24615.0,12367.0,15.73486422864591,744115.0
2019,1,Corrientes,9.25199213887151,35.13498688698812,10.0,6470.0,38402.0,26562.0,15498.0,9688.0,5029.0,0.0,102477,10.0,55842.0,43444.0,1615.0,1528.0,58.0,12.049695550812029,102487.0
2019,1,Entre Ríos,16.979402393290254,56.78815996169284,18.0,9217.0,107013.0,50068.0,28957.0,18146.0,7619.0,12142.0,232403,44.0,100999.0,90253.0,12723.0,16231.0,12241.0,10.659197328953976,232447.0
2019,1,Formosa,7.55368578631946,29.677694630431926,1110.0,3023.0,23085.0,5301.0,9027.0,2099.0,1654.0,0.0,45211,0.0,22570.0,7878.0,940.0,13761.0,62.0,9.825089957835713,45211.0
2019,1,Jujuy,11.867849761055307,46.40843874036665,27.0,2817.0,30727.0,7811.0,4021.0,30.0,1141.0,37162.0,90146,1.0,33248.0,12484.0,153.0,640.0,43622.0,8.560464217465055,90147.0
2019,1,La Pampa,25.157516640472675,76.35457433780647,236.0,8327.0,70538.0,4466.0,1061.0,1354.0,405.0,698.0,88892,268.0,18832.0,57373.0,2891.0,9023.0,1041.0,5.057861842867403,89160.0
2019,1,La Rioja,13.359402478637785,50.184587883262736,9.0,1169.0,40285.0,4088.0,5216.0,17.0,869.0,0.0,51638,18.0,16367.0,34984.0,12.0,252.0,41.0,7.092792286992043,51656.0
2019,1,Mendoza,10.508862067173826,37.657164970282864,20.0,1786.0,205383.0,2837.0,5702.0,111.0,140.0,0.0,204976,1322.0,148524.0,40205.0,5662.0,10363.0,1544.0,5.742764175317399,206298.0
2019,1,Misiones,9.87579609120626,36.25716826552349,47.0,5946.0,45266.0,25890.0,19111.0,16552.0,5167.0,7654.0,122720,0.0,54898.0,59214.0,465.0,426.0,7717.0,12.512773459683503,122720.0
2019,1,Neuquén,17.526490396034294,58.87800433437489,1328.0,3055.0,52360.0,1781.0,21452.0,17135.0,11026.0,6105.0,112321,2056.0,40747.0,55634.0,3114.0,12510.0,2372.0,15.884653263915219,114377.0
2019,1,Río Negro,16.478122478195964,53.57164978100252,384.0,1583.0,84845.0,2037.0,13615.0,9567.0,5076.0,3719.0,120173,915.0,68377.0,34124.0,3994.0,9736.0,4857.0,10.488420648136287,121088.0
2019,1,Salta,9.711781014403453,40.09834441771615,49.0,4232.0,59244.0,36473.0,22910.0,10861.0,2242.0,1.0,136019,1.0,74426.0,57933.0,647.0,1135.0,1879.0,10.377100013969459,136020.0
2019,1,San Juan,8.108982017265918,31.833058053465464,22.0,229.0,62380.0,266.0,520.0,3.0,2.0,560.0,61881,564.0,51660.0,5838.0,808.0,2932.0,1207.0,5.839263189429536,62445.0
2019,1,San Luis,19.271779401291518,67.3379373977716,57.0,120.0,21380.0,53214.0,345.0,6.0,2.0,23577.0,96044,291.0,11108.0,7784.0,378.0,53097.0,23968.0,8.708555188754593,96335.0
2019,1,Santa Cruz,7.042691634453057,23.66765499676892,25.0,128.0,21990.0,2731.0,702.0,26.0,4.0,0.0,24580,325.0,10659.0,4615.0,382.0,6514.0,2735.0,5.779992970397563,24905.0
2019,1,Santa Fe,21.059894917387947,66.97409094791476,333.0,29350.0,296798.0,122959.0,153212.0,74575.0,36502.0,18591.0,736851,227.0,340038.0,340344.0,15621.0,23215.0,17860.0,12.986963477266004,737078.0
2019,1,Santiago Del Estero,9.311616280949599,37.519416746003905,39.0,3372.0,62895.0,20691.0,3959.0,85.0,494.0,0.0,89851,2.0,25337.0,61547.0,23.0,2847.0,99.0,6.415070737969083,89853.0
2019,1,Tierra Del Fuego,27.684925791261847,93.37581922721242,6.0,131.0,38851.0,3623.0,641.0,80.0,29.0,0.0,45903,544.0,19789.0,23549.0,1623.0,0.0,1486.0,6.341101450612301,46447.0
2019,1,Tucumán,10.31263096739148,41.63074443134759,16.0,5188.0,82240.0,42877.0,26210.0,847.0,14839.0,0.0,171970,32.0,159215.0,11670.0,118.0,678.0,321.0,16.573299964579572,172002.0
2018,4,Buenos Aires,21.058833823398523,64.60284663484316,134673.0,73761.0,1422463.0,194426.0,577679.0,949093.0,265386.0,19125.0,3626502,10104.0,1305576.0,1949637.0,296102.0,65477.0,19814.0,16.934363010150058,3636606.0
2018,4,Capital Federal,45.24931394036689,108.27314997057414,74.0,7388.0,283281.0,143309.0,330496.0,437662.0,186810.0,0.0,1385577,3443.0,328253.0,1019490.0,33042.0,3978.0,4257.0,22.93530199223472,1389020.0
2018,4,Catamarca,8.197333541624968,32.225346166025346,34.0,1669.0,17955.0,6425.0,5461.0,29.0,7.0,2003.0,33574,9.0,26912.0,4443.0,16.0,0.0,2212.0,8.043920202659912,33583.0
2018,4,Chaco,8.7108351925502,32.59096087632982,69.0,3405.0,36437.0,25633.0,18965.0,12393.0,6368.0,0.0,103257,13.0,53409.0,43555.0,1940.0,3236.0,1130.0,13.492083570210347,103270.0
2018,4,Chubut,13.061729706052178,42.61093609604538,66.0,3917.0,66061.0,6215.0,531.0,623.0,165.0,1144.0,77204,1518.0,37215.0,23065.0,952.0,14443.0,3047.0,6.085223903684034,78722.0
2018,4,Córdoba,19.92843117514227,65.08926459112368,81.0,24102.0,228475.0,97277.0,201639.0,128053.0,48809.0,8903.0,737234,105.0,328854.0,355716.0,17675.0,21851.0,13243.0,15.813667433629776,737339.0
2018,4,Corrientes,9.102210657080787,34.56627656869549,10.0,6438.0,37376.0,26562.0,15498.0,9688.0,5029.0,0.0,100591,10.0,55842.0,42418.0,796.0,1515.0,30.0,12.138923393387724,100601.0
2018,4,Entre Ríos,16.257794035384702,54.37477348639939,18.0,8769.0,94780.0,50027.0,29002.0,18146.0,7612.0,13693.0,222003,44.0,101168.0,86198.0,4853.0,15472.0,14356.0,11.023282490376955,222047.0
2018,4,Formosa,7.568639138457005,29.73653915732,1110.0,3074.0,22962.0,5285.0,9027.0,2092.0,1654.0,0.0,45204,0.0,22619.0,7880.0,887.0,13761.0,57.0,9.816893711913803,45204.0
2018,4,Jujuy,11.899484192418539,46.53226639132679,27.0,2803.0,30727.0,7811.0,4021.0,30.0,1141.0,43573.0,90132,1.0,33248.0,12484.0,153.0,640.0,43608.0,8.562737601752614,90133.0
2018,4,La Pampa,24.215175627605007,73.49404828314209,241.0,7727.0,70508.0,3661.0,978.0,1328.0,270.0,923.0,85368,268.0,18832.0,55337.0,2685.0,7772.0,1010.0,4.319094957943483,85636.0
2018,4,La Rioja,13.402859048246764,50.347993917417234,9.0,1164.0,40285.0,4088.0,5216.0,17.0,869.0,3.0,51633,18.0,16367.0,34984.0,12.0,252.0,36.0,7.0933821251548945,51651.0
2018,4,Mendoza,10.536933969997644,37.757783845911696,20.0,1463.0,197450.0,2494.0,4726.0,19.0,132.0,0.0,204982,1322.0,148524.0,40205.0,5665.0,10363.0,1547.0,5.746675102434321,206304.0
2018,4,Misiones,9.38376401334208,34.4507488777944,47.0,5981.0,43267.0,26019.0,19226.0,16566.0,5167.0,0.0,116273,0.0,55500.0,53673.0,465.0,426.0,6209.0,12.495112674155788,116273.0
2018,4,Neuquén,17.58336203291432,59.06916926636779,1328.0,3044.0,52313.0,1781.0,21452.0,17135.0,11025.0,6287.0,112309,2056.0,40747.0,55634.0,3115.0,12425.0,2444.0,15.89123364607043,114365.0
2018,4,Río Negro,15.952033444971306,51.86140345426057,384.0,1225.0,83412.0,643.0,13440.0,9569.0,5070.0,3094.0,115922,915.0,68377.0,34292.0,1299.0,8037.0,4832.0,10.487005565275494,116837.0
2018,4,Salta,9.639884990122159,39.801610069738146,49.0,3659.0,58492.0,36365.0,22910.0,10861.0,2242.0,0.0,134577,1.0,74295.0,57539.0,638.0,253.0,1853.0,10.45728408913591,134578.0
2018,4,San Juan,8.125067548299477,31.89625207025579,22.0,1465.0,59811.0,180.0,312.0,1.0,1.0,606.0,61834,564.0,51660.0,5838.0,806.0,2883.0,1211.0,5.715266539357845,62398.0
2018,4,San Luis,19.332549309229275,67.55045369760039,57.0,109.0,19164.0,53183.0,119.0,62.0,2.0,23635.0,96040,291.0,11108.0,7784.0,378.0,53097.0,23964.0,8.818992791900516,96331.0
2018,4,Santa Cruz,7.049080016507051,23.68919410065612,25.0,115.0,23107.0,779.0,206.0,1.0,4.0,531.0,24443,325.0,10659.0,4615.0,382.0,6378.0,2734.0,5.1195073647728675,24768.0
2018,4,Santa Fe,20.62373640643868,65.58706886191564,335.0,31397.0,276301.0,121009.0,152039.0,74432.0,36427.0,28450.0,720161,229.0,335519.0,322782.0,14387.0,18705.0,28997.0,13.179234899969483,720390.0
2018,4,Santiago Del Estero,9.2821177795649,37.40072595129344,39.0,3250.0,61347.0,20127.0,3686.0,77.0,483.0,326.0,89333,2.0,25339.0,61243.0,23.0,2649.0,81.0,6.309255243851745,89335.0
2018,4,Tierra Del Fuego,27.748785315817887,93.59257086207943,6.0,27.0,29919.0,6323.0,9894.0,24.0,67.0,0.0,45716,544.0,19789.0,23349.0,1623.0,0.0,1499.0,7.436562008214025,46260.0
2018,4,Tucumán,10.344120436439566,41.75796963877769,16.0,5244.0,82089.0,42766.0,26111.0,847.0,14839.0,92.0,171972,32.0,159215.0,11670.0,119.0,686.0,314.0,16.58323444553027,172004.0
2018,3,Buenos Aires,20.95908740104848,64.44056759752046,991.0,80459.0,1445733.0,190805.0,636090.0,897964.0,237248.0,120464.0,3599714,10563.0,1435856.0,1929273.0,156382.0,62318.0,26448.0,16.77973513236217,3610277.0
2018,3,Capital Federal,45.37709204560748,108.44591411021922,73.0,8493.0,287919.0,147253.0,370677.0,415020.0,165055.0,0.0,1385804,6686.0,334353.0,1009252.0,35694.0,3872.0,9319.0,21.643368364061413,1392490.0
2018,3,Catamarca,8.373046550087581,32.91594537411041,34.0,1994.0,18475.0,6358.0,5320.0,34.0,7.0,2151.0,34215,11.0,27553.0,4443.0,15.0,1.0,2214.0,7.806521941530631,34226.0
2018,3,Chaco,8.628583509513742,32.283100833077576,70.0,3503.0,38729.0,24916.0,20335.0,11085.0,5667.0,1035.0,102021,12.0,53927.0,42359.0,1990.0,2628.0,1129.0,12.89496189060927,102033.0
2018,3,Chubut,17.28630822939319,56.391745852269025,67.0,3951.0,91096.0,6162.0,531.0,623.0,164.0,0.0,101310,2426.0,58887.0,23065.0,1239.0,13817.0,6728.0,6.076722322942862,103736.0
2018,3,Córdoba,19.66915749676994,64.24210026029336,81.0,24767.0,224471.0,96372.0,221984.0,109333.0,39854.0,6490.0,725764,94.0,337620.0,342401.0,15785.0,19213.0,10839.0,14.8182495375679,725858.0
2018,3,Corrientes,9.018948170247882,34.24993887383215,11.0,6754.0,38364.0,24953.0,16601.0,8357.0,4419.0,0.0,99445,11.0,56444.0,41300.0,212.0,1468.0,32.0,11.493228365457123,99456.0
2018,3,Entre Ríos,15.016208210741233,50.222013858377494,18.0,9048.0,96095.0,45651.0,31353.0,15111.0,6786.0,0.0,204560,48.0,103318.0,83714.0,2403.0,15093.0,80.0,10.524753506287304,204608.0
2018,3,Formosa,7.5279498103121085,29.576573428878444,1110.0,3365.0,22624.0,5259.0,9336.0,1729.0,1434.0,0.0,44865,0.0,22777.0,7589.0,817.0,13625.0,57.0,9.318495441068285,44865.0
2018,3,Jujuy,5.949165647225797,23.263700137195517,345.0,3020.0,29048.0,7756.0,4066.0,39.0,623.0,0.0,44934,1.0,33363.0,10856.0,32.0,641.0,43.0,7.669872151814152,44935.0
2018,3,La Pampa,23.64056278957734,71.75023651844843,242.0,8417.0,68507.0,3153.0,920.0,1189.0,216.0,698.0,83180,244.0,12415.0,54574.0,8437.0,7011.0,987.0,4.283048376167659,83424.0
2018,3,La Rioja,13.505484520192356,50.73304318059562,9.0,1291.0,40647.0,4138.0,5425.0,20.0,339.0,0.0,51855,17.0,16587.0,34984.0,13.0,253.0,35.0,6.156013225626096,51872.0
